Flow ID,pipeline_0_1_dec,pipeline_0_8_dec,pipeline_1_start_dec,pipeline_1_end_dec,pipeline_2_start_dec,pipeline_2_end_dec,pipeline_3_start_dec,pipeline_3_end_dec,srcPort,flow_id_hex,class_number,delta_0_us,delta_1,delta_2,delta_3,Flow Duration Original,pipeline_flow_duration,,,,,,
13.248.212.111 10.0.2.16 443 43136,721774520,721789909,721789981,721789984,721790002,721790010,,,443,0x792f,3,8,3,8,,15133,15141,,,,,,
10.0.2.16 76.223.92.165 52746 443,721766845,721790532,721790603,721790606,721790624,721790627,,,52746,0x3836,3,34,3,3,,23390,23424,,,,,,
76.223.92.165 10.0.2.16 443 47644,721882522,721893974,721894007,721894014,721894033,721894042,,,443,0x619d,3,16,7,9,,11348,11364,,,,,,
10.0.2.16 76.223.92.165 47632 443,721881021,721897518,721897545,721897550,721897568,721897574,,,47632,0x6b31,3,22,5,6,,16308,16330,,,,,,
10.0.2.16 76.223.92.165 49182 443,721886119,721899150,721899214,721899220,721899238,721899248,,,49182,0x702a,3,59,6,10,,12873,12932,,,,,,
10.0.2.16 76.223.92.165 47644 443,721883121,721910278,721910327,721910332,721910350,721910360,,,47644,0x3924,3,11,5,10,,26874,26885,,,,,,
13.248.212.111 10.0.2.16 443 43724,721977798,721997532,721997604,721997607,721997625,721997632,,,443,0x6db8,3,16,3,7,,19502,19518,,,,,,
10.0.2.16 13.248.212.111 43724 443,721977415,721997861,721997913,721997917,721997935,721997941,,,43724,0x5c0c,3,43,4,6,,20254,20297,,,,,,
10.0.2.16 76.223.92.165 43674 443,721991196,722011202,722011274,722011279,722011297,722011304,,,43674,0x1fe3,3,40,5,7,,19844,19884,,,,,,
13.248.212.111 10.0.2.16 443 32780,722046226,722060984,722061021,722061026,722061044,722061053,,,443,0x77a3,3,13,5,9,,14586,14599,,,,,,
10.0.2.16 13.248.212.111 32780 443,722046650,722063426,722063436,722063441,722063459,722063466,,,32780,0x5d08,3,25,5,7,,16617,16642,,,,,,
13.248.212.111 10.0.2.16 443 46006,722310869,722326434,722326453,722326457,722326475,722326485,,,443,0x56ca,3,35,4,10,,15434,15469,,,,,,
10.0.2.16 13.248.212.111 46006 443,722310418,722326846,722326918,722326922,722326940,722326948,,,46006,0x370b,3,20,4,8,,16203,16223,,,,,,
10.0.2.16 13.248.212.111 45994 443,722313891,722339162,722339234,722339240,722339258,722339270,,,45994,0x5423,3,45,6,12,,24904,24949,,,,,,
13.248.212.111 10.0.2.16 443 54150,722438521,722451026,722451098,722451106,722451125,722451136,,,443,0x572b,3,94,8,11,,12319,12413,,,,,,
13.248.212.111 10.0.2.16 443 48386,722442746,722461578,722461638,722461641,722461659,722461666,,,443,0x604b,3,59,3,7,,18623,18682,,,,,,
10.0.2.16 13.248.212.111 48390 443,722439729,722464891,722464962,722464965,722464983,722464986,,,48390,0x1350,3,69,3,3,,24859,24928,,,,,,
10.0.2.16 13.248.212.111 54144 443,722448364,722466410,722466469,722466475,722466493,722466499,,,54144,0x7b02,3,21,6,6,,17816,17837,,,,,,
13.248.212.111 10.0.2.16 443 32906,722601872,722614107,722614114,722614129,722614148,722614161,,,443,0x5c68,3,69,15,13,,12093,12162,,,,,,
10.0.2.16 76.223.92.165 39704 443,722602925,722626446,722626484,722626487,722626505,722626509,,,39704,0x61bd,3,12,3,4,,23197,23209,,,,,,
10.0.2.16 13.248.212.111 32904 443,722611342,722628735,722628750,722628755,722628773,722628778,,,32904,0x25c4,3,8,5,5,,17204,17212,,,,,,
13.248.212.111 10.0.2.16 443 45310,722685408,722697428,722697485,722697490,722697508,722697515,,,443,0x2082,3,8,5,7,,11858,11866,,,,,,
10.0.2.16 13.248.212.111 45310 443,722685010,722697876,722697947,722697951,722697969,722697973,,,45310,0x4b79,3,22,4,4,,12636,12658,,,,,,
13.248.212.111 10.0.2.16 443 34572,722689754,722708017,722708032,722708035,722708053,722708057,,,443,0x1348,3,60,3,4,,18122,18182,,,,,,
13.248.212.111 10.0.2.16 443 34568,722687098,722710665,722710736,722710739,722710757,722710763,,,443,0x7294,3,59,3,6,,23288,23347,,,,,,
10.0.2.16 13.248.212.111 34572 443,722690111,722725841,722725912,722725919,722725937,722725944,,,34572,0x3961,3,59,7,7,,35365,35424,,,,,,
76.223.92.165 10.0.2.16 443 57200,722789014,722806577,722806650,722806660,722806679,722806688,,,443,0x6181,3,38,10,9,,17435,17473,,,,,,
76.223.92.165 10.0.2.16 443 59498,722793524,722808849,722808920,722808924,722808942,722808947,,,443,0x4e0c,3,29,4,5,,15155,15184,,,,,,
76.223.92.165 10.0.2.16 443 57206,722786232,722809164,722809229,722809232,722809250,722809253,,,443,0x30b3,3,53,3,3,,22711,22764,,,,,,
10.0.2.16 76.223.92.165 57206 443,722785862,722809613,722809684,722809687,722809705,722809709,,,57206,0x7f86,3,16,3,4,,23503,23519,,,,,,
10.0.2.16 76.223.92.165 57200 443,722789464,722824364,722824435,722824439,722824457,722824463,,,57200,0x6df4,3,77,4,6,,34564,34641,,,,,,
76.223.92.165 10.0.2.16 443 43500,723310043,723323145,723323216,723323222,723323240,723323251,,,443,0x7b78,3,33,6,11,,12943,12976,,,,,,
10.0.2.16 76.223.92.165 43500 443,723309607,723323528,723323532,723323536,723323554,723323563,,,43500,0x37b3,3,41,4,9,,13752,13793,,,,,,
10.0.2.16 13.248.212.111 56440 443,723306283,723326774,723326846,723326852,723326870,723326881,,,56440,0x7126,3,35,6,11,,20190,20225,,,,,,
13.248.212.111 10.0.2.16 443 56456,723311549,723334902,723334974,723334978,723334996,723335002,,,443,0x7985,3,61,4,6,,23073,23134,,,,,,
10.0.2.16 13.248.212.111 56456 443,723311111,723335278,723335283,723335287,723335305,723335312,,,56456,0x4248,3,48,4,7,,23873,23921,,,,,,
10.0.2.16 76.223.92.165 43494 443,723319740,723335671,723335743,723335749,723335767,723335775,,,43494,0x77d4,3,43,6,8,,15678,15721,,,,,,
10.0.2.16 13.248.212.111 48266 443,723410691,723422849,723422923,723422934,723422954,723422967,,,48266,0x1a04,3,29,11,13,,11936,11965,,,,,,
76.223.92.165 10.0.2.16 443 59540,723407701,723427288,723427317,723427322,723427340,723427348,,,443,0x72f8,3,18,5,8,,19337,19355,,,,,,
76.223.92.165 10.0.2.16 443 40392,723415791,723433873,723433944,723433948,723433966,723433974,,,443,0x2708,3,57,4,8,,17795,17852,,,,,,
76.223.92.165 10.0.2.16 443 40398,723413239,723436439,723436510,723436513,723436531,723436536,,,443,0x763a,3,35,3,5,,22913,22948,,,,,,
10.0.2.16 76.223.92.165 40398 443,723412694,723436787,723436817,723436820,723436838,723436841,,,40398,0x223d,3,15,3,3,,23776,23791,,,,,,
10.0.2.16 76.223.92.165 40392 443,723416242,723451650,723451672,723451679,723451697,723451708,,,40392,0x304f,3,18,7,11,,34974,34992,,,,,,
13.248.212.111 10.0.2.16 443 59380,723672364,723689706,723689707,723689713,723689731,723689742,,,443,0x6dec,3,36,6,11,,17094,17130,,,,,,
10.0.2.16 13.248.212.111 34620 443,723758586,723771570,723771572,723771576,723771594,723771603,,,34620,0x1cd7,3,33,4,9,,12820,12853,,,,,,
76.223.92.165 10.0.2.16 443 44070,723760700,723783086,723783156,723783159,723783177,723783182,,,443,0x20cf,3,27,3,5,,22036,22063,,,,,,
10.0.2.16 76.223.92.165 44070 443,723760360,723783417,723783463,723783466,723783484,723783487,,,44070,0x5768,3,86,3,3,,22842,22928,,,,,,
10.0.2.16 13.248.212.111 34616 443,723768483,723785862,723785871,723785877,723785895,723785902,,,34616,0x2d24,3,87,6,7,,17236,17323,,,,,,
13.248.212.111 10.0.2.16 443 44428,724041865,724054425,724054437,724054443,724054461,724054470,,,443,0x4f57,3,88,6,9,,12395,12483,,,,,,
13.248.212.111 10.0.2.16 443 35362,724049560,724064594,724064665,724064668,724064686,724064694,,,443,0x2e13,3,48,3,8,,14939,14987,,,,,,
10.0.2.16 76.223.92.165 55216 443,724118883,724139873,724139897,724139900,724139918,724139924,,,55216,0x45e9,3,56,3,6,,20792,20848,,,,,,
76.223.92.165 10.0.2.16 443 39346,724168340,724181897,724181928,724181933,724181951,724181956,,,443,0x17c6,3,5,5,5,,13420,13425,,,,,,
13.248.212.111 10.0.2.16 443 58524,724172242,724183819,724183890,724183893,724183911,724183920,,,443,0x78a6,3,45,3,9,,11481,11526,,,,,,
13.248.212.111 10.0.2.16 443 58520,724171093,724186391,724186463,724186466,724186483,724186489,,,443,0x197a,3,7,3,6,,15053,15060,,,,,,
10.0.2.16 13.248.212.111 58520 443,724170742,724186849,724186920,724186923,724186941,724186946,,,58520,0x4b2e,3,31,3,5,,15847,15878,,,,,,
10.0.2.16 13.248.212.111 58524 443,724172592,724199789,724199828,724199833,724199850,724199857,,,58524,0x7add,3,6,5,7,,26795,26801,,,,,,
10.0.2.16 13.248.212.111 60000 443,724290819,724303294,724303365,724303369,724303386,724303393,,,60000,0x5374,3,115,4,7,,12268,12383,,,,,,
13.248.212.111 10.0.2.16 443 40824,724292768,724312008,724312080,724312083,724312101,724312105,,,443,0x39b3,3,79,3,4,,19021,19100,,,,,,
10.0.2.16 13.248.212.111 40822 443,724295918,724318717,724318725,724318732,724318751,724318757,,,40822,0x4018,3,74,7,6,,22508,22582,,,,,,
13.248.212.111 10.0.2.16 443 60010,724300013,724321725,724321735,724321739,724321757,724321763,,,443,0x38cd,3,23,4,6,,21403,21426,,,,,,
10.0.2.16 13.248.212.111 60010 443,724300613,724324374,724324445,724324449,724324467,724324472,,,60010,0x1313,3,50,4,5,,23394,23444,,,,,,
13.248.212.111 10.0.2.16 443 56624,724388290,724411877,724411949,724411953,724411971,724411976,,,443,0x5144,3,21,4,5,,23255,23276,,,,,,
10.0.2.16 13.248.212.111 56624 443,724387684,724412232,724412259,724412263,724412280,724412285,,,56624,0x5f59,3,17,4,5,,24220,24237,,,,,,
10.0.2.16 13.248.212.111 58386 443,724519909,724535065,724535136,724535145,724535164,724535173,,,58386,0x4276,3,8,9,9,,14936,14944,,,,,,
13.248.212.111 10.0.2.16 443 58386,724519467,724535533,724535605,724535609,724535627,724535635,,,443,0x10d5,3,28,4,8,,15751,15779,,,,,,
76.223.92.165 10.0.2.16 443 40142,724517805,724538550,724538622,724538627,724538645,724538652,,,443,0x7539,3,26,5,7,,20411,20437,,,,,,
10.0.2.16 76.223.92.165 40142 443,724518256,724541038,724541045,724541051,724541068,724541078,,,40142,0x3043,3,10,6,10,,22456,22466,,,,,,
76.223.92.165 10.0.2.16 443 39384,724527461,724545932,724546004,724546007,724546025,724546030,,,443,0x4196,3,47,3,5,,18180,18227,,,,,,
76.223.92.165 10.0.2.16 443 39368,724524765,724548682,724548713,724548715,724548733,724548737,,,443,0x3017,3,65,2,4,,23561,23626,,,,,,
10.0.2.16 76.223.92.165 39368 443,724524310,724549099,724549171,724549174,724549192,724549195,,,39368,0x1455,3,27,3,3,,24415,24442,,,,,,
10.0.2.16 76.223.92.165 39384 443,724528066,724557946,724558018,724558022,724558040,724558048,,,39384,0x2568,3,9,4,8,,29419,29428,,,,,,
10.0.2.16 13.248.212.111 35862 443,724664837,724677378,724677395,724677399,724677416,724677423,,,35862,0x368d,3,41,4,7,,12355,12396,,,,,,
13.248.212.111 10.0.2.16 443 35876,724664536,724687701,724687772,724687775,724687793,724687799,,,443,0x18c9,3,68,3,6,,22828,22896,,,,,,
10.0.2.16 13.248.212.111 35876 443,724664106,724688056,724688081,724688086,724688104,724688112,,,35876,0x30ba,3,17,5,8,,23600,23617,,,,,,
76.223.92.165 10.0.2.16 443 42582,724666952,724689091,724689147,724689150,724689168,724689173,,,443,0x5c70,3,2,3,5,,21818,21820,,,,,,
10.0.2.16 76.223.92.165 42582 443,724666551,724689685,724689757,724689761,724689778,724689782,,,42582,0x41f1,3,20,4,4,,22741,22761,,,,,,
10.0.2.16 76.223.92.165 42576 443,724669951,724706405,724706409,724706414,724706431,724706438,,,42576,0x5383,3,46,5,7,,35973,36019,,,,,,
10.0.2.16 13.248.212.111 59614 443,724866666,724880594,724880665,724880670,724880687,724880695,,,59614,0x1c64,3,81,5,8,,13728,13809,,,,,,
10.0.2.16 13.248.212.111 59604 443,724876365,724893999,724894070,724894076,724894094,724894103,,,59604,0x5c03,3,27,6,9,,17337,17364,,,,,,
13.248.212.111 10.0.2.16 443 34290,724937517,724950424,724950496,724950505,724950524,724950536,,,443,0x5f4b,3,17,9,12,,12768,12785,,,,,,
13.248.212.111 10.0.2.16 443 34298,724936368,724953208,724953235,724953239,724953257,724953265,,,443,0x1cf3,3,50,4,8,,16681,16731,,,,,,
10.0.2.16 13.248.212.111 34290 443,724937968,724955876,724955948,724955952,724955970,724955978,,,34290,0x2996,3,18,4,8,,17753,17771,,,,,,
10.0.2.16 13.248.212.111 34298 443,724937215,724956639,724956710,724956714,724956732,724956740,,,34298,0x4a70,3,31,4,8,,19225,19256,,,,,,
13.248.212.111 10.0.2.16 443 57706,725085964,725103569,725103641,725103645,725103663,725103670,,,443,0x13f6,3,45,4,7,,17319,17364,,,,,,
13.248.212.111 10.0.2.16 443 34602,725090474,725105730,725105751,725105754,725105772,725105776,,,443,0x2178,3,95,3,4,,15120,15215,,,,,,
13.248.212.111 10.0.2.16 443 49862,725083262,725106136,725106207,725106210,725106228,725106235,,,443,0x5543,3,97,3,7,,22499,22596,,,,,,
10.0.2.16 13.248.212.111 49862 443,725082843,725106462,725106519,725106522,725106540,725106546,,,49862,0x5963,3,62,3,6,,23267,23329,,,,,,
10.0.2.16 13.248.212.111 34602 443,725090965,725107953,725108025,725108030,725108048,725108058,,,34602,0x3f98,3,55,5,10,,16712,16767,,,,,,
13.248.212.111 10.0.2.16 443 48848,725272309,725282576,725282646,725282652,725282670,725282681,,,443,0x6e2d,3,80,6,11,,10140,10220,,,,,,
76.223.92.165 10.0.2.16 443 60422,725277315,725284436,725284471,725284475,725284493,725284501,,,443,0x5e71,3,28,4,8,,7017,7045,,,,,,
10.0.2.16 76.223.92.165 60422 443,725276907,725285010,725285081,725285085,725285103,725285110,,,60422,0x433a,3,37,4,7,,7954,7991,,,,,,
10.0.2.16 13.248.212.111 47698 443,725567811,725574754,725574825,725574830,725574848,725574856,,,47698,0x2810,3,28,5,8,,6815,6843,,,,,,
10.0.2.16 13.248.212.111 47682 443,725572825,725583189,725583260,725583267,725583285,725583295,,,47682,0x192d,3,25,7,10,,10183,10208,,,,,,
10.0.2.16 76.223.92.165 54182 443,725722204,725738293,725738365,725738370,725738389,725738398,,,54182,0x42bc,3,39,5,9,,15858,15897,,,,,,
13.248.212.111 10.0.2.16 443 56824,725722625,725744825,725744846,725744849,725744867,725744875,,,443,0x2e01,3,29,3,8,,21974,22003,,,,,,
13.248.212.111 10.0.2.16 443 40468,725730068,725749732,725749803,725749807,725749825,725749832,,,443,0x3dd2,3,74,4,7,,19421,19495,,,,,,
10.0.2.16 13.248.212.111 56824 443,725723077,725751396,725751464,725751470,725751488,725751496,,,56824,0x2a67,3,83,6,8,,28037,28120,,,,,,
76.223.92.165 10.0.2.16 443 50496,725727292,725752494,725752527,725752530,725752548,725752554,,,443,0x1c55,3,18,3,6,,24926,24944,,,,,,
76.223.92.165 10.0.2.16 443 57832,725784879,725796602,725796673,725796678,725796696,725796702,,,443,0x5fd7,3,88,5,6,,11600,11688,,,,,,
10.0.2.16 76.223.92.165 57832 443,725784429,725796958,725796984,725796987,725797005,725797011,,,57832,0x385c,3,19,3,6,,12385,12404,,,,,,
13.248.212.111 10.0.2.16 443 50762,725788981,725806833,725806899,725806903,725806921,725806927,,,443,0x1ac1,3,6,4,6,,17627,17633,,,,,,
76.223.92.165 10.0.2.16 443 57824,725793762,725809086,725809157,725809160,725809178,725809185,,,443,0x1c6f,3,41,3,7,,15067,15108,,,,,,
13.248.212.111 10.0.2.16 443 50768,725786300,725809394,725809465,725809468,725809486,725809490,,,443,0x1816,3,18,3,4,,22743,22761,,,,,,
10.0.2.16 13.248.212.111 50768 443,725785929,725809759,725809772,725809774,725809792,725809796,,,50768,0x1709,3,64,2,4,,23545,23609,,,,,,
10.0.2.16 76.223.92.165 57824 443,725794353,725811212,725811281,725811287,725811305,725811313,,,57824,0x5bba,3,12,6,8,,16644,16656,,,,,,
10.0.2.16 13.248.212.111 50762 443,725789388,725823382,725823453,725823458,725823476,725823484,,,50762,0x6653,3,12,5,8,,33512,33524,,,,,,
13.248.212.111 10.0.2.16 443 54790,725905492,725919366,725919381,725919399,725919419,725919433,,,443,0x39ce,3,16,18,14,,13696,13712,,,,,,
10.0.2.16 13.248.212.111 54790 443,725905942,725921888,725921959,725921967,725921985,725921997,,,54790,0x162b,3,62,8,12,,15686,15748,,,,,,
76.223.92.165 10.0.2.16 443 46084,725944641,725961295,725961314,725961319,725961338,725961346,,,443,0x6c83,3,34,5,8,,16425,16459,,,,,,
10.0.2.16 76.223.92.165 46084 443,725944013,725961707,725961778,725961784,725961802,725961810,,,46084,0x232d,3,26,6,8,,17441,17467,,,,,,
76.223.92.165 10.0.2.16 443 46076,725948049,725962021,725962092,725962094,725962112,725962120,,,443,0x65ae,3,64,2,8,,13761,13825,,,,,,
10.0.2.16 76.223.92.165 46076 443,725947738,725962483,725962554,725962557,725962575,725962583,,,46076,0x17cc,3,32,3,8,,14547,14579,,,,,,
13.248.212.111 10.0.2.16 443 48244,725949545,725970817,725970840,725970843,725970860,725970865,,,443,0x66fd,3,9,3,5,,20974,20983,,,,,,
10.0.2.16 13.248.212.111 48244 443,725949147,725971224,725971296,725971299,725971317,725971323,,,48244,0x58fe,3,41,3,6,,21765,21806,,,,,,
13.248.212.111 10.0.2.16 443 48232,725955242,725973811,725973852,725973855,725973872,725973877,,,443,0x3518,3,34,3,5,,18344,18378,,,,,,
10.0.2.16 13.248.212.111 48232 443,725955692,725976688,725976717,725976723,725976741,725976750,,,48232,0x3bd6,3,61,6,9,,20768,20829,,,,,,
13.248.212.111 10.0.2.16 443 41478,726265332,726272994,726273068,726273084,726273103,726273121,,,443,0x7adc,3,39,16,18,,7552,7591,,,,,,
10.0.2.16 13.248.212.111 41478 443,726264882,726273335,726273404,726273409,726273427,726273437,,,41478,0x3476,3,88,5,10,,8371,8459,,,,,,
13.248.212.111 10.0.2.16 443 42902,726262630,726274700,726274771,726274776,726274794,726274804,,,443,0x65b8,3,71,5,10,,11891,11962,,,,,,
10.0.2.16 13.248.212.111 41490 443,726275463,726291996,726292055,726292061,726292080,726292087,,,41490,0x34b8,3,21,6,7,,16318,16339,,,,,,
13.248.212.111 10.0.2.16 443 41490,726276213,726292446,726292517,726292520,726292538,726292545,,,443,0x6a81,3,23,3,7,,16017,16040,,,,,,
10.0.2.16 13.248.212.111 42902 443,726263081,726293805,726293876,726293880,726293898,726293905,,,42902,0x7a10,3,7,4,7,,30302,30309,,,,,,
13.248.212.111 10.0.2.16 443 33986,726319403,726333987,726334041,726334045,726334063,726334072,,,443,0x4ecb,3,31,4,9,,14392,14423,,,,,,
10.0.2.16 13.248.212.111 33986 443,726318948,726334461,726334507,726334511,726334529,726334534,,,33986,0x1e5e,3,31,4,5,,15311,15342,,,,,,
13.248.212.111 10.0.2.16 443 49322,726324204,726344555,726344562,726344566,726344584,726344591,,,443,0x22d6,3,50,4,7,,20058,20108,,,,,,
13.248.212.111 10.0.2.16 443 33984,726329807,726347994,726348066,726348069,726348086,726348090,,,443,0x7e25,3,15,3,4,,17918,17933,,,,,,
10.0.2.16 13.248.212.111 49322 443,726324654,726354772,726354844,726354847,726354865,726354873,,,49322,0x1217,3,40,3,8,,29703,29743,,,,,,
13.248.212.111 10.0.2.16 443 45172,726471342,726483675,726483723,726483732,726483751,726483761,,,443,0x292d,3,45,9,10,,12197,12242,,,,,,
10.0.2.16 13.248.212.111 45172 443,726470891,726484121,726484192,726484196,726484214,726484221,,,45172,0x4221,3,45,4,7,,13012,13057,,,,,,
10.0.2.16 13.248.212.111 45168 443,726480945,726496755,726496827,726496833,726496851,726496858,,,45168,0x73d2,3,17,6,7,,15624,15641,,,,,,
13.248.212.111 10.0.2.16 443 36624,726472842,726497528,726497600,726497603,726497620,726497624,,,443,0x1862,3,46,3,4,,24311,24357,,,,,,
10.0.2.16 13.248.212.111 36624 443,726472402,726497879,726497905,726497908,726497926,726497929,,,36624,0x648c,3,101,3,3,,25095,25196,,,,,,
10.0.2.16 76.223.92.165 55876 443,726627068,726639408,726639480,726639484,726639502,726639511,,,55876,0x4fd5,3,29,4,9,,12202,12231,,,,,,
13.248.212.111 10.0.2.16 443 44206,726631642,726649032,726649104,726649108,726649126,726649134,,,443,0x1fb8,3,26,4,8,,17151,17177,,,,,,
76.223.92.165 10.0.2.16 443 55860,726636222,726651299,726651370,726651374,726651392,726651398,,,443,0x5245,3,68,4,6,,14898,14966,,,,,,
13.248.212.111 10.0.2.16 443 44208,726628918,726651610,726651681,726651684,726651702,726651707,,,443,0x7cb3,3,79,3,5,,22361,22440,,,,,,
10.0.2.16 76.223.92.165 55860 443,726636821,726653871,726653943,726653949,726653967,726653976,,,55860,0x3584,3,55,6,9,,16810,16865,,,,,,
10.0.2.16 13.248.212.111 57100 443,726805568,726820155,726820171,726820176,726820194,726820201,,,57100,0x7af7,3,31,5,7,,14408,14439,,,,,,
10.0.2.16 76.223.92.165 42742 443,726808674,726821812,726821836,726821839,726821857,726821865,,,42742,0x1c45,3,97,3,8,,12975,13072,,,,,,
13.248.212.111 10.0.2.16 443 57106,726813163,726831571,726831588,726831591,726831609,726831614,,,443,0x725f,3,0,3,5,,18224,18224,,,,,,
13.248.212.111 10.0.2.16 443 38398,726986775,726996132,726996203,726996207,726996225,726996234,,,443,0x3a40,3,26,4,9,,9191,9217,,,,,,
76.223.92.165 10.0.2.16 443 34260,726996788,727008167,727008216,727008219,727008237,727008245,,,443,0x6b4d,3,12,3,8,,11224,11236,,,,,,
13.248.212.111 10.0.2.16 443 38404,726999599,727008491,727008527,727008530,727008548,727008555,,,443,0x149c,3,2,3,7,,8769,8771,,,,,,
10.0.2.16 76.223.92.165 34260 443,726996445,727013280,727013351,727013359,727013377,727013387,,,34260,0x1028,3,30,8,10,,16622,16652,,,,,,
13.248.212.111 10.0.2.16 443 45150,727372340,727378845,727378891,727378897,727378914,727378925,,,443,0x3979,3,23,6,11,,6407,6430,,,,,,
13.248.212.111 10.0.2.16 443 45162,727376755,727386641,727386710,727386713,727386731,727386736,,,443,0x4a26,3,28,3,5,,9757,9785,,,,,,
10.0.2.16 76.223.92.165 45768 443,727421899,727436023,727436090,727436093,727436111,727436116,,,45768,0x11f7,3,25,3,5,,14004,14029,,,,,,
76.223.92.165 10.0.2.16 443 49942,727574136,727582072,727582144,727582154,727582173,727582183,,,443,0x1d0a,3,1,10,10,,7752,7753,,,,,,
10.0.2.16 76.223.92.165 49942 443,727573818,727582595,727582619,727582624,727582642,727582649,,,49942,0x53bf,3,36,5,7,,8701,8737,,,,,,
13.248.212.111 10.0.2.16 443 50440,727576820,727594922,727594947,727594951,727594969,727594979,,,443,0x1fdf,3,21,4,10,,17979,18000,,,,,,
10.0.2.16 13.248.212.111 45706 443,727685520,727706885,727706957,727706961,727706979,727706989,,,45706,0x52d6,3,38,4,10,,21047,21085,,,,,,
13.248.212.111 10.0.2.16 443 44142,727940831,727952376,727952403,727952426,727952447,727952468,,,443,0x2345,3,41,23,21,,11382,11423,,,,,,
10.0.2.16 76.223.92.165 42462 443,727946778,727954819,727954870,727954875,727954892,727954903,,,42462,0x2b5b,3,17,5,11,,7988,8005,,,,,,
10.0.2.16 76.223.92.165 52696 443,728024330,728037020,728037036,728037039,728037057,728037066,,,52696,0x7c21,3,64,3,9,,12575,12639,,,,,,
13.248.212.111 10.0.2.16 443 58850,728028737,728046473,728046498,728046502,728046520,728046529,,,443,0x3da8,3,5,4,9,,17562,17567,,,,,,
10.0.2.16 13.248.212.111 58866 443,728025831,728047233,728047269,728047271,728047289,728047294,,,58866,0x525b,3,14,2,5,,21244,21258,,,,,,
76.223.92.165 10.0.2.16 443 39818,728259348,728277518,728277588,728277591,728277609,728277617,,,443,0x360a,3,27,3,8,,17902,17929,,,,,,
13.248.212.111 10.0.2.16 443 58598,728268400,728279104,728279105,728279108,728279126,728279132,,,443,0x5f77,3,12,3,6,,10533,10545,,,,,,
10.0.2.16 13.248.212.111 58598 443,728268838,728281289,728281360,728281365,728281383,728281391,,,58598,0x40eb,3,26,5,8,,12215,12241,,,,,,
76.223.92.165 10.0.2.16 443 34390,728466612,728474372,728474445,728474459,728474478,728474492,,,443,0x52ae,3,4,14,14,,7612,7616,,,,,,
10.0.2.16 76.223.92.165 34390 443,728466254,728474738,728474775,728474779,728474797,728474808,,,34390,0x3ae5,3,36,4,11,,8427,8463,,,,,,
13.248.212.111 10.0.2.16 443 43072,728469165,728482218,728482294,728482298,728482315,728482326,,,443,0x45d2,3,44,4,11,,12865,12909,,,,,,
10.0.2.16 13.248.212.111 43072 443,728469568,728495942,728496014,728496023,728496041,728496052,,,43072,0x152b,3,37,9,11,,26048,26085,,,,,,
13.248.212.111 10.0.2.16 443 43074,728482989,728499474,728499484,728499489,728499507,728499514,,,443,0x753c,3,63,5,7,,16341,16404,,,,,,
10.0.2.16 13.248.212.111 43074 443,728482538,728499923,728499945,728499948,728499966,728499972,,,43074,0x36aa,3,7,3,6,,17200,17207,,,,,,
10.0.2.16 76.223.92.165 34388 443,728477117,728501980,728502052,728502056,728502074,728502080,,,34388,0x1964,3,21,4,6,,24601,24622,,,,,,
13.248.212.111 10.0.2.16 443 55738,728732142,728743755,728743759,728743773,728743792,728743807,,,443,0x4ff4,3,87,14,15,,11438,11525,,,,,,
10.0.2.16 13.248.212.111 55738 443,728731733,728744168,728744240,728744244,728744262,728744272,,,55738,0x721b,3,35,4,10,,12227,12262,,,,,,
10.0.2.16 76.223.92.165 45412 443,728741582,728759852,728759923,728759929,728759947,728759956,,,45412,0x5e25,3,36,6,9,,18041,18077,,,,,,
10.0.2.16 13.248.212.111 47166 443,728736814,728772382,728772393,728772398,728772417,728772425,,,47166,0x6364,3,71,5,8,,35103,35174,,,,,,
10.0.2.16 13.248.212.111 60200 443,729037041,729047853,729047927,729047948,729047970,729047989,,,60200,0x7d0b,3,13,21,19,,10646,10659,,,,,,
13.248.212.111 10.0.2.16 443 60200,729037405,729048202,729048273,729048281,729048299,729048312,,,443,0x4d24,3,13,8,13,,10628,10641,,,,,,
13.248.212.111 10.0.2.16 443 49614,729148186,729158675,729158748,729158757,729158776,729158787,,,443,0x650f,3,35,9,11,,10326,10361,,,,,,
13.248.212.111 10.0.2.16 443 49612,729146860,729161302,729161315,729161319,729161337,729161345,,,443,0x55e1,3,25,4,8,,14236,14261,,,,,,
10.0.2.16 13.248.212.111 49614 443,729148614,729172379,729172450,729172457,729172475,729172487,,,49614,0x7af6,3,4,7,12,,23368,23372,,,,,,
13.248.212.111 10.0.2.16 443 47720,729264349,729276231,729276247,729276255,729276274,729276285,,,443,0x52f0,3,58,8,11,,11738,11796,,,,,,
10.0.2.16 13.248.212.111 47720 443,729264740,729276646,729276717,729276723,729276742,729276750,,,47720,0x4dc1,3,51,6,8,,11722,11773,,,,,,
13.248.212.111 10.0.2.16 443 45088,729269256,729280766,729280785,729280789,729280807,729280813,,,443,0x7f74,3,19,4,6,,11402,11421,,,,,,
10.0.2.16 13.248.212.111 45088 443,729268869,729281174,729281245,729281248,729281266,729281272,,,45088,0x1d08,3,31,3,6,,12176,12207,,,,,,
10.0.2.16 76.223.92.165 40192 443,729352552,729369456,729369461,729369466,729369484,729369492,,,40192,0x4571,3,37,5,8,,16730,16767,,,,,,
10.0.2.16 76.223.92.165 56974 443,729487196,729501377,729501405,729501409,729501426,729501435,,,56974,0x3d70,3,6,4,9,,14047,14053,,,,,,
