Flow ID,pipeline_0_1_dec,pipeline_0_8_dec,pipeline_1_start_dec,pipeline_1_end_dec,pipeline_2_start_dec,pipeline_2_end_dec,pipeline_3_start_dec,pipeline_3_end_dec,srcPort,flow_id_hex,class_number,delta_0_us,delta_1,delta_2,delta_3,Flow Duration Original,pipeline_flow_duration
10.0.2.16 31.13.80.8 44980 443,400182571,400182574,400182655,400182659,400182676,400182681,,,44980,0x3b3e,5,35,4,5,,9583,9618
31.13.80.8 10.0.2.16 443 44980,400182606,400182631,400182657,400182659,400182679,400182682,,,443,0x33d2,5,29,2,3,,9722,9751
31.13.80.8 10.0.2.16 443 54852,400184268,400184299,400184305,400184308,400184326,400184330,,,443,0x126d,5,0,3,4,,6656,6656
31.13.80.8 10.0.2.16 443 46952,400184711,400184735,400184776,400184778,400184796,400184799,,,443,0x436a,5,38,2,3,,11002,11040
10.0.2.16 31.13.80.34 41628 443,400184884,400185001,400185081,400185087,400185105,400185112,,,41628,0x5fff,5,41,6,7,,2797,2838
31.13.80.8 10.0.2.16 443 32816,400186094,400186129,400186150,400186154,400186172,400186175,,,443,0x1a0d,5,32,4,3,,2722,2754
31.13.80.8 10.0.2.16 443 52188,400186443,400186549,400186625,400186628,400186646,400186649,,,443,0x5111,5,41,3,3,,3348,3389
31.13.80.8 10.0.2.16 443 35576,400186857,400186917,400186933,400186936,400186953,400186956,,,443,0x4d70,5,6,3,3,,10616,10622
31.13.80.34 10.0.2.16 443 47434,400187011,400187035,400187089,400187093,400187111,400187114,,,443,0x6096,5,55,4,3,,5951,6006
10.0.2.16 31.13.80.34 47434 443,400187755,400187759,400187837,400187842,400187860,400187869,,,47434,0x6954,5,23,5,9,,5572,5595
31.13.80.34 10.0.2.16 443 43878,400188835,400188854,400188909,400188914,400188932,400188936,,,443,0x1668,5,56,5,4,,4355,4411
31.13.80.8 10.0.2.16 443 40754,400189489,400189516,400189531,400189534,400189557,400189562,,,443,0x51a8,5,28,3,5,,6438,6466
10.0.2.16 31.13.80.8 40754 443,400189441,400189451,400189526,400189534,400189552,400189560,,,40754,0x66ed,5,27,8,8,,6293,6320
10.0.2.16 31.13.80.8 55638 443,400189792,400189833,400189857,400189860,400189884,400189888,,,55638,0x6abc,5,27,3,4,,12784,12811
31.13.80.8 10.0.2.16 443 55638,400189940,400189944,400190020,400190024,400190042,400190045,,,443,0x6f26,5,44,4,3,,12863,12907
10.0.2.16 31.13.80.34 40392 443,400190258,400190271,400190349,400190355,400190374,400190379,,,40392,0x5ce4,5,20,6,5,,15905,15925
10.0.2.16 31.13.80.34 35296 443,400190838,400190924,400191003,400191007,400191024,400191028,,,35296,0x7219,5,55,4,4,,2440,2495
10.0.2.16 31.13.80.8 51612 443,400191847,400191850,400191924,400191929,400191946,400191952,,,51612,0x4189,5,30,5,6,,5041,5071
31.13.80.34 10.0.2.16 443 55418,400192010,400192028,400192088,400192092,400192112,400192117,,,443,0x6274,5,24,4,5,,11250,11274
10.0.2.16 31.13.80.8 47334 443,400193379,400193393,400193464,400193468,400193486,400193489,,,47334,0x6f86,5,10,4,3,,9079,9089
31.13.80.8 10.0.2.16 443 47334,400193430,400193540,400193620,400193628,400193646,400193653,,,443,0x173d,5,24,8,7,,9454,9478
10.0.2.16 31.13.80.8 37344 443,400194486,400194547,400194556,400194562,400194581,400194586,,,37344,0x2a5b,5,70,6,5,,10495,10565
31.13.80.8 10.0.2.16 443 37344,400194641,400194645,400194717,400194721,400194739,400194742,,,443,0x131d,5,34,4,3,,10812,10846
10.0.2.16 31.13.80.34 54260 443,400195121,400195153,400195192,400195196,400195213,400195220,,,54260,0x634c,5,31,4,7,,5005,5036
31.13.80.34 10.0.2.16 443 54260,400195712,400195719,400195794,400195798,400195815,400195819,,,443,0x213c,5,29,4,4,,4626,4655
10.0.2.16 31.13.80.8 44328 443,400196312,400196334,400196389,400196393,400196411,400196415,,,44328,0x4324,5,52,4,4,,10580,10632
31.13.80.8 10.0.2.16 443 44328,400196669,400196762,400196840,400196844,400196861,400196865,,,443,0x6a39,5,23,4,4,,10956,10979
31.13.80.34 10.0.2.16 443 45446,400197253,400197297,400197310,400197313,400197332,400197334,,,443,0x26c0,5,4,3,2,,2975,2979
31.13.80.34 10.0.2.16 443 40152,400200579,400200611,400200621,400200624,400200641,400200647,,,443,0x41c2,5,68,3,6,,22595,22663
10.0.2.16 31.13.80.8 40152 443,400202052,400202068,400202133,400202138,400202156,400202162,,,40152,0x64aa,5,90,5,6,,2701,2791
31.13.80.34 10.0.2.16 443 47948,400202217,400202221,400202306,400202311,400202335,400202341,,,443,0x4153,5,63,5,6,,4054,4117
10.0.2.16 31.13.80.34 47948 443,400203153,400203184,400203203,400203209,400203227,400203233,,,47948,0x292b,5,24,6,6,,4086,4110
31.13.80.34 10.0.2.16 443 35454,400204233,400204339,400204415,400204418,400204435,400204438,,,443,0x298c,5,20,3,3,,14937,14957
10.0.2.16 31.13.80.34 35454 443,400205358,400205362,400205438,400205442,400205460,400205464,,,35454,0x3bfc,5,26,4,4,,14925,14951
31.13.80.34 10.0.2.16 443 42348,400207185,400207204,400207263,400207267,400207284,400207288,,,443,0x5a19,5,17,4,4,,4826,4843
10.0.2.16 31.13.80.8 59234 443,400207936,400207946,400208018,400208025,400208042,400208051,,,59234,0x30b5,5,11,7,9,,3837,3848
31.13.80.8 10.0.2.16 443 59234,400207979,400208013,400208022,400208025,400208047,400208053,,,443,0x6aef,5,31,3,6,,3946,3977
31.13.80.34 10.0.2.16 443 33000,400208128,400208167,400208182,400208184,400208202,400208205,,,443,0x5bfe,5,13,2,3,,19568,19581
10.0.2.16 31.13.80.34 33000 443,400208405,400208408,400208486,400208491,400208509,400208516,,,33000,0x3d44,5,66,5,7,,19565,19631
10.0.2.16 31.13.80.34 54738 443,400208595,400208633,400208661,400208666,400208690,400208696,,,54738,0x13a2,5,87,5,6,,5418,5505
31.13.80.34 10.0.2.16 443 54738,400208790,400208900,400208979,400208982,400209000,400209003,,,443,0x74e4,5,75,3,3,,5008,5083
10.0.2.16 31.13.80.8 51406 443,400209058,400209062,400209141,400209146,400209165,400209170,,,51406,0x1eac,5,28,5,5,,4388,4416
31.13.80.8 10.0.2.16 443 51406,400209094,400209119,400209144,400209147,400209168,400209172,,,443,0x638a,5,103,3,4,,4593,4696
31.13.80.34 10.0.2.16 443 48596,400210625,400210628,400210708,400210713,400210732,400210737,,,443,0x6e7b,5,93,5,5,,4574,4667
10.0.2.16 31.13.80.8 59952 443,400212315,400212341,400212394,400212398,400212416,400212424,,,59952,0x754f,5,5,4,8,,10175,10180
31.13.80.8 10.0.2.16 443 59952,400212477,400212480,400212555,400212559,400212577,400212580,,,443,0x2157,5,52,4,3,,10508,10560
31.13.80.34 10.0.2.16 443 44856,400213028,400213111,400213190,400213193,400213211,400213214,,,443,0x2478,5,26,3,3,,5267,5293
10.0.2.16 31.13.80.34 43958 443,400213417,400213423,400213500,400213506,400213524,400213528,,,43958,0x27a8,5,64,6,4,,2725,2789
31.13.80.8 10.0.2.16 443 49160,400214225,400214251,400214306,400214311,400214336,400214342,,,443,0x568a,5,28,5,6,,3153,3181
31.13.80.34 10.0.2.16 443 47930,400214728,400214732,400214809,400214813,400214830,400214834,,,443,0x44e6,5,32,4,4,,4529,4561
31.13.80.8 10.0.2.16 443 41114,400253671,400253688,400253751,400253756,400253775,400253779,,,443,0x7e7e,5,36,5,4,,11662,11698
31.13.80.34 10.0.2.16 443 41366,400254035,400254151,400254227,400254230,400254248,400254251,,,443,0x102e,5,31,3,3,,4455,4486
10.0.2.16 31.13.80.34 41366 443,400254459,400254463,400254533,400254538,400254556,400254563,,,41366,0x5feb,5,83,5,7,,4443,4526
31.13.80.8 10.0.2.16 443 53764,400254971,400255073,400255153,400255160,400255178,400255186,,,443,0x4376,5,25,7,8,,9346,9371
10.0.2.16 31.13.80.34 49486 443,400255092,400255115,400255156,400255160,400255180,400255187,,,49486,0x6025,5,17,4,7,,18704,18721
10.0.2.16 31.13.80.8 44180 443,400273886,400273889,400273965,400273969,400273987,400273990,,,44180,0x6fc6,5,15,4,3,,9271,9286
31.13.80.8 10.0.2.16 443 44180,400361985,400362017,400362023,400362027,400362045,400362051,,,443,0x2324,5,40,4,6,,9609,9649
10.0.2.16 31.13.80.8 32844 443,400362410,400362413,400362489,400362496,400362514,400362523,,,32844,0x4a0e,5,21,7,9,,27619,27640
10.0.2.16 31.13.80.34 55566 443,400388577,400388674,400388750,400388754,400388772,400388779,,,55566,0x7c8d,5,31,4,7,,2876,2907
31.13.80.34 10.0.2.16 443 35420,400392603,400406336,400406408,400406417,400406436,400406447,,,443,0x7a60,5,17,9,11,,13721,13738
31.13.80.8 10.0.2.16 443 35198,400496453,400496478,400496535,400496538,400496556,400496560,,,443,0x154f,5,26,3,4,,10834,10860
10.0.2.16 31.13.80.34 48250 443,400496520,400496614,400496693,400496698,400496716,400496724,,,48250,0x7a86,5,22,5,8,,17713,17735
31.13.80.34 10.0.2.16 443 47552,400496935,400496938,400497011,400497014,400497032,400497036,,,443,0x6939,5,53,3,4,,4313,4366
10.0.2.16 31.13.80.34 47552 443,400498077,400498080,400498156,400498161,400498180,400498185,,,47552,0x600c,5,41,5,5,,4300,4341
10.0.2.16 31.13.80.8 43890 443,400498959,400503882,400503954,400503959,400503977,400503985,,,43890,0x1b8e,5,75,5,8,,4892,4967
31.13.80.8 10.0.2.16 443 43890,400509536,400509539,400509614,400509617,400509635,400509638,,,443,0x4902,5,37,3,3,,4906,4943
31.13.80.34 10.0.2.16 443 51294,400509584,400521696,400521711,400521715,400521732,400521740,,,443,0x27c5,5,19,4,8,,20743,20762
10.0.2.16 31.13.80.8 41474 443,400566771,400566868,400566942,400566947,400566965,400566970,,,41474,0x4d64,5,37,5,5,,10072,10109
31.13.80.8 10.0.2.16 443 41474,400567164,400567183,400567242,400567245,400567263,400567266,,,443,0x4649,5,152,3,3,,10399,10551
31.13.80.8 10.0.2.16 443 33754,400574413,400574417,400574491,400574494,400574512,400574516,,,443,0x4550,5,97,3,4,,3132,3229
10.0.2.16 31.13.80.8 45016 443,400574447,400577668,400577729,400577732,400577750,400577756,,,45016,0x2247,5,27,3,6,,8891,8918
10.0.2.16 31.13.80.34 57294 443,400617145,400617176,400617189,400617194,400617211,400617218,,,57294,0x1c42,5,18,5,7,,5449,5467
31.13.80.34 10.0.2.16 443 57626,400617721,400617724,400617801,400617804,400617822,400617826,,,443,0x550f,5,72,3,4,,3855,3927
10.0.2.16 31.13.80.8 46670 443,400618229,400624556,400624627,400624632,400624650,400624658,,,46670,0x1906,5,22,5,8,,6264,6286
31.13.80.8 10.0.2.16 443 46670,400628391,400628424,400628444,400628446,400628464,400628467,,,443,0x7259,5,42,2,3,,6410,6452
10.0.2.16 31.13.80.34 60890 443,400628521,400628525,400628594,400628599,400628617,400628623,,,60890,0x481f,5,105,5,6,,2630,2735
10.0.2.16 31.13.80.8 41126 443,400643020,400643042,400643103,400643106,400643130,400643136,,,41126,0x732e,5,33,3,6,,9308,9341
31.13.80.8 10.0.2.16 443 57362,400661157,400661183,400661236,400661239,400661257,400661261,,,443,0x5a83,5,90,3,4,,5117,5207
10.0.2.16 31.13.80.34 39728 443,400661313,400672065,400672105,400672111,400672129,400672139,,,39728,0x7a7b,5,28,6,10,,18936,18964
31.13.80.34 10.0.2.16 443 39728,400778952,400779034,400779115,400779124,400779143,400779151,,,443,0x396e,5,0,9,8,,18548,18548
31.13.80.8 10.0.2.16 443 60288,400783619,400783622,400783697,400783702,400783720,400783727,,,443,0x4a2e,5,34,5,7,,11680,11714
10.0.2.16 31.13.80.34 39138 443,400784603,400784696,400784776,400784782,400784800,400784806,,,39138,0x3e6c,5,79,6,6,,12608,12687
31.13.80.8 10.0.2.16 443 59608,400785916,400796246,400796286,400796293,400796311,400796321,,,443,0x4de7,5,22,7,10,,10350,10372
31.13.80.8 10.0.2.16 443 59844,400898043,400898129,400898208,400898213,400898231,400898236,,,443,0x1d01,5,29,5,5,,14858,14887
31.13.80.8 10.0.2.16 443 59282,401665125,401665269,401665346,401665349,401665367,401665373,,,443,0x4491,5,80,3,6,,3118,3198
10.0.2.16 31.13.80.8 49002 443,401665314,401665427,401665501,401665504,401665522,401665526,,,49002,0x10c5,5,109,3,4,,9236,9345
31.13.80.8 10.0.2.16 443 49002,401665578,401665582,401665654,401665657,401665675,401665678,,,443,0x2b4b,5,21,3,3,,10175,10196
31.13.80.8 10.0.2.16 443 36322,401665921,401666033,401666111,401666115,401666133,401666136,,,443,0x2b4c,5,69,4,3,,36350,36419
10.0.2.16 31.13.80.34 48232 443,401666354,401666399,401666422,401666429,401666447,401666456,,,48232,0x683a,5,26,7,9,,5252,5278
31.13.80.8 10.0.2.16 443 50138,402521900,402522012,402522085,402522090,402522108,402522117,,,443,0x58ec,5,2,5,9,,3258,3260
31.13.80.34 10.0.2.16 443 37380,402522205,402522350,402522425,402522433,402522451,402522460,,,443,0x11fd,5,80,8,9,,12747,12827
31.13.80.8 10.0.2.16 443 43068,402525291,402525294,402525369,402525374,402525392,402525399,,,443,0x6e78,5,46,5,7,,3738,3784
31.13.80.8 10.0.2.16 443 35826,402525631,402525679,402525694,402525697,402525718,402525722,,,443,0x3d25,5,26,3,4,,4102,4128
10.0.2.16 31.13.80.8 35826 443,402525457,402525614,402525692,402525697,402525714,402525721,,,35826,0x29a5,5,25,5,7,,3937,3962
31.13.80.8 10.0.2.16 443 40886,402526225,402526228,402526321,402526330,402526349,402526364,,,443,0x4a8d,5,18,9,15,,47599,47617
31.13.80.34 10.0.2.16 443 53332,402526484,402526570,402526649,402526653,402526670,402526675,,,443,0x4b33,5,80,4,5,,4562,4642
31.13.80.8 10.0.2.16 443 40416,402527359,402527363,402527438,402527441,402527459,402527462,,,443,0x5ccd,5,18,3,3,,11945,11963
31.13.80.34 10.0.2.16 443 45262,402527576,402527707,402527753,402527756,402527774,402527776,,,443,0x207f,5,30,3,2,,4780,4810
10.0.2.16 31.13.80.34 45262 443,402528563,402528579,402528636,402528642,402528660,402528667,,,45262,0x3d23,5,38,6,7,,4797,4835
31.13.80.34 10.0.2.16 443 34624,402530061,402530064,402530139,402530142,402530160,402530164,,,443,0x6556,5,79,3,4,,6770,6849
10.0.2.16 31.13.80.8 45116 443,402530679,402530815,402530892,402530899,402530918,402530926,,,45116,0x36c1,5,24,7,8,,8301,8325
10.0.2.16 31.13.80.34 39614 443,402530985,402531008,402531064,402531069,402531090,402531095,,,39614,0x50ae,5,55,5,5,,2587,2642
31.13.80.8 10.0.2.16 443 45116,402530832,402530981,402531062,402531068,402531086,402531094,,,443,0x71d8,5,16,6,8,,8405,8421
10.0.2.16 31.13.80.34 58490 443,402531512,402531613,402531693,402531699,402531716,402531724,,,58490,0x3910,5,29,6,8,,22744,22773
10.0.2.16 31.13.80.8 33068 443,402531951,402531977,402532019,402532023,402532041,402532045,,,33068,0x131c,5,23,4,4,,12300,12323
10.0.2.16 31.13.80.8 43284 443,402532318,402532425,402532502,402532506,402532524,402532529,,,43284,0x109d,5,98,4,5,,4274,4372
10.0.2.16 31.13.80.8 43172 443,402532584,402532588,402532667,402532671,402532689,402532694,,,43172,0x6e6a,5,28,4,5,,11125,11153
31.13.80.8 10.0.2.16 443 43172,402532630,402532659,402532669,402532672,402532691,402532695,,,443,0x26b8,5,28,3,4,,11264,11292
10.0.2.16 31.13.80.34 42174 443,402532906,402532910,402532988,402532993,402533012,402533018,,,42174,0x1ee2,5,29,5,6,,5103,5132
31.13.80.34 10.0.2.16 443 42174,402533367,402533371,402533448,402533453,402533471,402533477,,,443,0x2488,5,64,5,6,,4634,4698
31.13.80.34 10.0.2.16 443 51946,402533828,402533833,402533908,402533911,402533928,402533932,,,443,0x5e94,5,34,3,4,,5711,5745
10.0.2.16 31.13.80.34 51946 443,402534289,402534296,402534374,402534380,402534399,402534408,,,51946,0x72d4,5,27,6,9,,5340,5367
31.13.80.8 10.0.2.16 443 36960,402534766,402534785,402534845,402534848,402534869,402534874,,,443,0x6ae7,5,54,3,5,,3174,3228
10.0.2.16 31.13.80.8 36960 443,402534656,402534761,402534841,402534847,402534865,402534872,,,36960,0x711a,5,34,6,7,,3032,3066
10.0.2.16 31.13.80.34 39546 443,402535091,402535115,402535168,402535173,402535190,402535194,,,39546,0x7785,5,29,5,4,,13887,13916
10.0.2.16 31.13.80.34 60416 443,402535711,402535734,402535785,402535791,402535815,402535822,,,60416,0x3de3,5,33,6,7,,5374,5407
31.13.80.34 10.0.2.16 443 60416,402535889,402535912,402535954,402535957,402535975,402535977,,,443,0x1b0b,5,86,3,2,,4996,5082
10.0.2.16 31.13.80.8 56076 443,402536038,402536064,402536110,402536113,402536131,402536134,,,56076,0x160c,5,108,3,3,,6168,6276
31.13.80.8 10.0.2.16 443 56076,402536187,402536190,402536264,402536267,402536285,402536287,,,443,0x5b02,5,90,3,2,,6475,6565
10.0.2.16 31.13.80.34 35188 443,402536212,402536341,402536419,402536424,402536441,402536446,,,35188,0x3be8,5,37,5,5,,20439,20476
31.13.80.34 10.0.2.16 443 46616,402537398,402537402,402537472,402537476,402537494,402537497,,,443,0x5bd9,5,64,4,3,,19420,19484
10.0.2.16 31.13.80.8 36430 443,402538203,402538233,402538245,402538249,402538276,402538281,,,36430,0x215d,5,31,4,5,,11205,11236
10.0.2.16 31.13.80.8 58952 443,402538508,402538512,402538589,402538593,402538613,402538616,,,58952,0x7627,5,40,4,3,,3782,3822
10.0.2.16 31.13.80.8 45648 443,402538677,402538704,402538752,402538755,402538774,402538778,,,45648,0x7db5,5,12,3,4,,11567,11579
31.13.80.34 10.0.2.16 443 56012,402538993,402539007,402539072,402539075,402539098,402539102,,,443,0x2bcb,5,54,3,4,,5049,5103
31.13.80.34 10.0.2.16 443 52398,402539366,402539480,402539562,402539568,402539586,402539591,,,443,0x1ea4,5,21,6,5,,4699,4720
10.0.2.16 31.13.80.8 32988 443,402539496,402539523,402539565,402539568,402539589,402539593,,,32988,0x320c,5,33,3,4,,4076,4109
31.13.80.34 10.0.2.16 443 46574,402539969,402539994,402540040,402540043,402540063,402540067,,,443,0x5761,5,29,3,4,,19915,19944
31.13.80.34 10.0.2.16 443 50452,402543619,402543631,402543700,402543708,402543727,402543733,,,443,0x5e44,5,90,8,6,,4460,4550
31.13.80.34 10.0.2.16 443 39086,402544739,402544767,402544782,402544785,402544810,402544814,,,443,0x5368,5,59,3,4,,19509,19568
31.13.80.8 10.0.2.16 443 38208,402547156,402547178,402547192,402547197,402547223,402547231,,,443,0x1df9,5,78,5,8,,3251,3329
10.0.2.16 31.13.80.8 38208 443,402547103,402547110,402547186,402547196,402547215,402547229,,,38208,0x53f5,5,10,10,14,,2929,2939
10.0.2.16 31.13.80.8 38124 443,402547283,402547286,402547363,402547368,402547386,402547392,,,38124,0x4e2a,5,53,5,6,,8435,8488
31.13.80.8 10.0.2.16 443 38124,402547292,402547350,402547366,402547369,402547390,402547393,,,443,0x2565,5,29,3,3,,8609,8638
31.13.80.34 10.0.2.16 443 42766,402547491,402547521,402547538,402547543,402547567,402547573,,,443,0x3f06,5,38,5,6,,6278,6316
10.0.2.16 31.13.80.34 37326 443,402607409,402607439,402607467,402607479,402607498,402607508,,,37326,0x5449,5,90,12,10,,2373,2463
31.13.80.34 10.0.2.16 443 55008,402763172,402763203,402763237,402763248,402763267,402763275,,,443,0x257d,5,13,11,8,,19743,19756
31.13.80.8 10.0.2.16 443 41840,402764569,402764589,402764645,402764649,402764667,402764671,,,443,0x2123,5,11,4,4,,8358,8369
10.0.2.16 31.13.80.8 46432 443,402766581,402766586,402766663,402766671,402766690,402766697,,,46432,0x3c6a,5,89,8,7,,2261,2350
31.13.80.8 10.0.2.16 443 46432,402766752,402766756,402766831,402766835,402766853,402766857,,,443,0x7025,5,54,4,4,,2588,2642
10.0.2.16 31.13.80.34 49712 443,402847453,402847457,402847531,402847538,402847555,402847560,,,49712,0x2b93,5,4,7,5,,20672,20676
31.13.80.8 10.0.2.16 443 55106,402847934,402847937,402848012,402848015,402848033,402848036,,,443,0x405c,5,93,3,3,,11787,11880
31.13.80.8 10.0.2.16 443 32854,402890309,402890312,402890394,402890403,402890421,402890433,,,443,0x6e39,5,23,9,12,,11737,11760
10.0.2.16 31.13.80.34 33812 443,402915057,402915061,402915131,402915135,402915153,402915160,,,33812,0x7825,5,35,4,7,,3610,3645
31.13.80.8 10.0.2.16 443 60710,402958346,402958376,402958422,402958427,402958445,402958452,,,443,0x650f,5,70,5,7,,42664,42734
10.0.2.16 31.13.80.34 54416 443,403046152,403046182,403046206,403046216,403046235,403046246,,,54416,0x7dba,5,45,10,11,,24107,24152
31.13.80.34 10.0.2.16 443 53044,403046937,403046974,403046996,403047000,403047023,403047029,,,443,0x157e,5,32,4,6,,3342,3374
10.0.2.16 31.13.80.8 48358 443,403047888,403047891,403047970,403047975,403047993,403048000,,,48358,0x4b9c,5,88,5,7,,2275,2363
10.0.2.16 31.13.80.8 54608 443,403048195,403052288,403052360,403052364,403052383,403052389,,,54608,0x6211,5,29,4,6,,4053,4082
31.13.80.8 10.0.2.16 443 54608,403056264,403056298,403056313,403056316,403056334,403056340,,,443,0x71c4,5,44,3,6,,4445,4489
31.13.80.34 10.0.2.16 443 39322,403056395,403065627,403065645,403065649,403065667,403065674,,,443,0x2334,5,16,4,7,,16553,16569
10.0.2.16 31.13.80.34 39322 443,403119721,403119727,403119798,403119806,403119824,403119829,,,39322,0x35a5,5,12,8,5,,16554,16566
10.0.2.16 31.13.80.34 47020 443,403120695,403120796,403120872,403120877,403120895,403120901,,,47020,0x31a7,5,29,5,6,,4666,4695
31.13.80.34 10.0.2.16 443 47020,403122098,403122130,403122158,403122162,403122180,403122183,,,443,0x517c,5,57,4,3,,4293,4350
10.0.2.16 31.13.80.8 34880 443,403122678,403125771,403125844,403125849,403125867,403125874,,,34880,0x26de,5,31,5,7,,3051,3082
31.13.80.8 10.0.2.16 443 34880,403131787,403131797,403131866,403131869,403131887,403131890,,,443,0x1645,5,22,3,3,,3182,3204
