Flow ID,pipeline_0_1_dec,pipeline_0_8_dec,pipeline_1_start_dec,pipeline_1_end_dec,pipeline_2_start_dec,pipeline_2_end_dec,pipeline_3_start_dec,pipeline_3_end_dec,srcPort,flow_id_hex,class_number,delta_0_us,delta_1,delta_2,delta_3,Flow Duration Original,pipeline_flow_duration,,,,,,
52.255.207.13 10.0.2.16 443 58162,281943660,281975358,281975429,281975433,281975451,281975458,,,443,0x4606,6,88,4,7,,31332,31420,,,,,,
52.115.93.185 10.0.2.16 443 39351,282120285,282127262,282127314,282127324,282127343,282127356,,,443,0x1611,6,16,10,13,,6948,6964,,,,,,
10.0.2.16 52.182.143.208 54723 443,282134529,282139334,282139354,282139359,282139377,282139387,,,54723,0x3172,6,33,5,10,,4773,4806,,,,,,
52.182.143.208 10.0.2.16 443 54723,282134125,282139771,282139843,282139848,282139866,282139877,,,443,0x537c,6,15,5,11,,5542,5557,,,,,,
10.0.2.16 20.42.65.90 56724 443,282122053,282145320,282145391,282145396,282145414,282145424,,,56724,0x441c,6,93,5,10,,22975,23068,,,,,,
52.113.194.132 10.0.2.16 443 54160,282126292,282156146,282156157,282156160,282156178,282156184,,,443,0x3186,6,48,3,6,,29643,29691,,,,,,
10.0.2.16 52.113.194.132 54160 443,282125661,282156572,282156644,282156647,282156665,282156671,,,54160,0x63cd,6,10,3,6,,30628,30638,,,,,,
10.0.2.16 52.255.207.13 40534 443,282117962,282162808,282162881,282162890,282162910,282162919,,,40534,0x2cb1,6,40,9,9,,44363,44403,,,,,,
40.112.190.240 10.0.2.16 443 39990,282467953,282482405,282482435,282482442,282482460,282482471,,,443,0x4b74,6,11,7,11,,14392,14403,,,,,,
10.0.2.16 40.112.190.240 39958 443,282498054,282512569,282512575,282512581,282512599,282512610,,,39958,0x3e8f,6,24,6,11,,14475,14499,,,,,,
52.178.17.2 10.0.2.16 443 53563,282538848,282544226,282544298,282544304,282544322,282544334,,,443,0x791f,6,0,6,12,,5315,5315,,,,,,
51.11.192.49 10.0.2.16 443 45698,282531131,282549798,282549870,282549874,282549892,282549901,,,443,0x484e,6,78,4,9,,18396,18474,,,,,,
10.0.2.16 137.117.16.35 42712 443,282575268,282593801,282593873,282593877,282593894,282593902,,,42712,0x5f8c,6,8,4,8,,18372,18380,,,,,,
10.0.2.16 20.189.173.3 44646 443,282614106,282629524,282629596,282629600,282629619,282629628,,,44646,0x6048,6,73,4,9,,15178,15251,,,,,,
20.189.173.3 10.0.2.16 443 44646,282613722,282629867,282629926,282629930,282629947,282629956,,,443,0x1d82,6,18,4,9,,15998,16016,,,,,,
23.102.169.166 10.0.2.16 443 49484,282701244,282710560,282710610,282710617,282710635,282710644,,,443,0x71ab,6,21,7,9,,9253,9274,,,,,,
10.0.2.16 23.102.169.166 49484 443,282701570,282711345,282711417,282711420,282711438,282711447,,,49484,0x6391,6,23,3,9,,9664,9687,,,,,,
40.112.190.240 10.0.2.16 443 51716,282714689,282720128,282720137,282720141,282720159,282720167,,,443,0x5422,6,24,4,8,,5388,5412,,,,,,
10.0.2.16 40.112.190.240 51716 443,282715164,282720564,282720636,282720640,282720659,282720667,,,51716,0x2777,6,32,4,8,,5384,5416,,,,,,
10.0.2.16 52.168.112.67 46754 443,282720894,282731167,282731239,282731243,282731261,282731270,,,46754,0x717b,6,44,4,9,,10152,10196,,,,,,
52.168.112.67 10.0.2.16 443 46754,282722158,282731968,282732040,282732045,282732063,282732072,,,443,0x58b2,6,25,5,9,,9695,9720,,,,,,
52.113.194.132 10.0.2.16 443 42928,282709117,282744914,282744963,282744979,282744999,282745012,,,443,0x1196,6,35,16,13,,35499,35534,,,,,,
10.0.2.16 52.255.207.13 51610 443,283030848,283040095,283040097,283040103,283040121,283040132,,,51610,0x7146,6,90,6,11,,9163,9253,,,,,,
52.255.207.13 10.0.2.16 443 51610,283030240,283040521,283040593,283040597,283040614,283040625,,,443,0x3aa3,6,61,4,11,,10144,10205,,,,,,
10.0.2.16 52.255.207.13 51606 443,283024707,283047826,283047898,283047902,283047920,283047928,,,51606,0x2353,6,30,4,8,,22808,22838,,,,,,
10.0.2.16 52.138.99.125 43083 443,283049434,283057019,283057091,283057096,283057114,283057121,,,43083,0x264a,6,74,5,7,,7491,7565,,,,,,
23.102.169.166 10.0.2.16 443 55770,283528496,283534648,283534723,283534745,283534766,283534787,,,443,0x3441,6,54,22,21,,6092,6146,,,,,,
10.0.2.16 23.102.169.166 55770 443,283528961,283535077,283535087,283535095,283535113,283535126,,,55770,0x4aae,6,27,8,13,,6112,6139,,,,,,
10.0.2.16 52.168.117.170 60504 443,283544687,283549482,283549498,283549505,283549523,283549536,,,60504,0x3bc2,6,19,7,13,,4774,4793,,,,,,
20.42.73.26 10.0.2.16 443 38548,283558820,283565061,283565088,283565092,283565110,283565119,,,443,0x3654,6,74,4,9,,6226,6300,,,,,,
52.255.207.13 10.0.2.16 443 39994,283535831,283566147,283566219,283566223,283566241,283566251,,,443,0x6d97,6,23,4,10,,30028,30051,,,,,,
137.117.16.35 10.0.2.16 443 47480,283577694,283600042,283600101,283600107,283600125,283600134,,,443,0x49b1,6,68,6,9,,22157,22225,,,,,,
40.112.190.240 10.0.2.16 443 57684,283654100,283665691,283665715,283665723,283665742,283665756,,,443,0x4642,6,0,8,14,,11472,11472,,,,,,
10.0.2.16 40.112.190.240 57698 443,283661392,283672311,283672383,283672388,283672406,283672414,,,57698,0x7bcb,6,35,5,8,,10787,10822,,,,,,
20.50.201.200 10.0.2.16 443 38458,283680921,283687218,283687280,283687284,283687302,283687310,,,443,0x563a,6,54,4,8,,6235,6289,,,,,,
10.0.2.16 52.113.194.132 38444 443,283671529,283701601,283701670,283701675,283701693,283701701,,,38444,0x6bec,6,54,5,8,,29596,29650,,,,,,
52.113.194.132 10.0.2.16 443 38444,283671992,283702561,283702632,283702636,283702654,283702659,,,443,0x7238,6,10,4,5,,30150,30160,,,,,,
137.117.16.35 10.0.2.16 443 43292,283712113,283726282,283726354,283726359,283726377,283726388,,,443,0x4a04,6,68,5,11,,13993,14061,,,,,,
10.0.2.16 137.117.16.35 43292 443,283712535,283729488,283729532,283729536,283729554,283729563,,,43292,0x220b,6,16,4,9,,16796,16812,,,,,,
23.102.169.166 10.0.2.16 443 54174,283827787,283835389,283835415,283835421,283835439,283835449,,,443,0x3ba1,6,40,6,10,,7517,7557,,,,,,
52.113.194.132 10.0.2.16 443 42366,283842974,283848374,283848427,283848435,283848452,283848463,,,443,0x4f16,6,86,8,11,,5383,5469,,,,,,
10.0.2.16 52.113.194.132 42380 443,283896908,283930199,283930271,283930276,283930294,283930300,,,42380,0x70b5,6,21,5,6,,33043,33064,,,,,,
104.208.16.90 10.0.2.16 443 48536,284046111,284070300,284070372,284070378,284070396,284070406,,,443,0x7836,6,13,6,10,,24036,24049,,,,,,
23.102.169.166 10.0.2.16 443 37344,284096784,284109128,284109199,284109203,284109221,284109230,,,443,0x10e7,6,15,4,9,,12213,12228,,,,,,
13.107.3.128 10.0.2.16 443 36779,284100101,284117107,284117122,284117127,284117144,284117152,,,443,0x53ce,6,70,5,8,,16904,16974,,,,,,
10.0.2.16 52.113.194.132 43344 443,284099663,284122970,284123006,284123011,284123029,284123040,,,43344,0x1f9a,6,3,5,11,,23051,23054,,,,,,
10.0.2.16 52.177.138.113 53622 443,284124061,284129613,284129659,284129662,284129680,284129688,,,53622,0x79c4,6,63,3,8,,5490,5553,,,,,,
52.177.138.113 10.0.2.16 443 53622,284124534,284130126,284130143,284130147,284130165,284130173,,,443,0x3b82,6,75,4,8,,5595,5670,,,,,,
52.182.143.211 10.0.2.16 443 37821,284140239,284146406,284146478,284146481,284146499,284146505,,,443,0x1375,6,63,3,6,,6094,6157,,,,,,
10.0.2.16 137.117.16.35 42268 443,284119029,284188743,284188815,284188821,284188839,284188846,,,42268,0x38d4,6,28,6,7,,68975,69003,,,,,,
10.0.2.16 52.255.207.13 58634 443,284320179,284327437,284327482,284327489,284327507,284327520,,,58634,0x688f,6,14,7,13,,7203,7217,,,,,,
52.255.207.13 10.0.2.16 443 58634,284319810,284328061,284328132,284328137,284328154,284328163,,,443,0x70d5,6,5,5,9,,8216,8221,,,,,,
137.117.16.35 10.0.2.16 443 52208,284388341,284403408,284403423,284403428,284403446,284403454,,,443,0x540a,6,27,5,8,,14941,14968,,,,,,
40.79.189.58 10.0.2.16 443 36354,284549537,284555268,284555330,284555336,284555354,284555364,,,443,0x5686,6,34,6,10,,5742,5776,,,,,,
40.112.190.240 10.0.2.16 443 56616,284627841,284635922,284635994,284636000,284636019,284636029,,,443,0x36c0,6,84,6,10,,7937,8021,,,,,,
10.0.2.16 40.112.190.240 56616 443,284628302,284637835,284637906,284637910,284637928,284637938,,,56616,0x780a,6,7,4,10,,9421,9428,,,,,,
23.102.169.166 10.0.2.16 443 36106,284624032,284694319,284694391,284694396,284694414,284694425,,,443,0x34f1,6,35,5,11,,69327,69362,,,,,,
137.117.16.35 10.0.2.16 443 38982,284720328,284738785,284738858,284738873,284738894,284738909,,,443,0x4465,6,74,15,15,,18257,18331,,,,,,
10.0.2.16 137.117.16.35 38982 443,284720853,284739455,284739527,284739535,284739553,284739565,,,38982,0x1856,6,85,8,12,,18390,18475,,,,,,
40.112.190.240 10.0.2.16 443 52580,284784321,284796255,284796327,284796335,284796352,284796366,,,443,0x15cf,6,1,8,14,,11871,11872,,,,,,
23.96.94.139 10.0.2.16 443 51944,284781068,284801338,284801409,284801415,284801433,284801444,,,443,0x2b3c,6,9,6,11,,20084,20093,,,,,,
52.232.209.85 10.0.2.16 443 34458,284949312,284954778,284954849,284954854,284954871,284954881,,,443,0x5ea0,6,19,5,10,,5404,5423,,,,,,
10.0.2.16 52.232.209.85 34458 443,284949718,284955176,284955180,284955183,284955200,284955208,,,34458,0x3a48,6,19,3,8,,5402,5421,,,,,,
40.79.189.58 10.0.2.16 443 39963,284957984,284963420,284963423,284963427,284963445,284963452,,,443,0x4b50,6,22,4,7,,5377,5399,,,,,,
10.0.2.16 20.189.173.15 34096 443,284976750,284981895,284981966,284981970,284981988,284981997,,,34096,0x1ff5,6,66,4,9,,5028,5094,,,,,,
20.189.173.15 10.0.2.16 443 34096,284976364,284982894,284982930,284982934,284982952,284982958,,,443,0x5961,6,104,4,6,,6479,6583,,,,,,
10.0.2.16 52.114.159.143 51877 443,285087442,285099831,285099867,285099871,285099889,285099897,,,51877,0x2dfe,6,23,4,8,,12321,12344,,,,,,
52.232.209.85 10.0.2.16 443 52764,285113949,285119443,285119514,285119518,285119536,285119545,,,443,0x3018,6,50,4,9,,5284,5334,,,,,,
10.0.2.16 52.232.209.85 52764 443,285114381,285119771,285119843,285119847,285119865,285119872,,,52764,0x5f19,6,21,4,7,,5290,5311,,,,,,
137.117.16.35 10.0.2.16 443 55468,285156539,285175127,285175158,285175169,285175190,285175202,,,443,0x7570,6,28,11,12,,18309,18337,,,,,,
10.0.2.16 137.117.16.35 55468 443,285157012,285180992,285181064,285181071,285181089,285181098,,,55468,0x5abb,6,67,7,9,,23643,23710,,,,,,
20.189.173.4 10.0.2.16 443 52604,285354549,285360075,285360131,285360144,285360164,285360179,,,443,0x5353,6,70,13,15,,5464,5534,,,,,,
10.0.2.16 20.189.173.4 52604 443,285353574,285360726,285360798,285360804,285360822,285360832,,,52604,0x2fa8,6,33,6,10,,7029,7062,,,,,,
40.112.190.240 10.0.2.16 443 38938,285395864,285407268,285407302,285407309,285407327,285407341,,,443,0x1d0d,6,26,7,14,,11390,11416,,,,,,
10.0.2.16 40.112.190.240 38938 443,285395444,285407725,285407796,285407802,285407821,285407829,,,38938,0x4880,6,13,6,8,,12179,12192,,,,,,
10.0.2.16 137.117.16.35 59118 443,285444373,285468115,285468172,285468177,285468195,285468202,,,59118,0x6891,6,41,5,7,,23565,23606,,,,,,
52.177.138.113 10.0.2.16 443 37456,285529270,285535427,285535500,285535511,285535530,285535543,,,443,0x67fa,6,9,11,13,,6014,6023,,,,,,
10.0.2.16 52.177.138.113 37456 443,285529734,285535770,285535842,285535848,285535865,285535876,,,37456,0x3f97,6,104,6,11,,6019,6123,,,,,,
51.132.193.105 10.0.2.16 443 56382,285527527,285572978,285573050,285573056,285573074,285573080,,,443,0x3949,6,53,6,6,,44984,45037,,,,,,
137.117.16.35 10.0.2.16 443 46688,285607214,285627734,285627806,285627811,285627830,285627838,,,443,0x47ac,6,44,5,8,,20289,20333,,,,,,
13.89.179.8 10.0.2.16 443 33928,285693180,285699858,285699861,285699866,285699884,285699894,,,443,0x68f8,6,17,5,10,,6618,6635,,,,,,
10.0.2.16 23.102.169.166 52692 443,285876420,285889656,285889730,285889752,285889774,285889794,,,52692,0x62aa,6,92,22,20,,12855,12947,,,,,,
13.69.239.72 10.0.2.16 443 54174,285901766,285922079,285922111,285922116,285922134,285922145,,,443,0x37bc,6,38,5,11,,20219,20257,,,,,,
13.89.179.10 10.0.2.16 443 46900,285936379,285944098,285944170,285944174,285944192,285944201,,,443,0x30c3,6,13,4,9,,7591,7604,,,,,,
10.0.2.16 20.189.173.10 36904 443,286078335,286083111,286083152,286083161,286083180,286083191,,,36904,0x798a,6,23,9,11,,4783,4806,,,,,,
20.189.173.10 10.0.2.16 443 36904,286077592,286083575,286083646,286083652,286083670,286083679,,,443,0x3cdb,6,22,6,9,,5858,5880,,,,,,
40.112.190.240 10.0.2.16 443 45926,286258844,286267126,286267152,286267158,286267175,286267188,,,443,0x4e0b,6,91,6,13,,8243,8334,,,,,,
10.0.2.16 137.117.16.35 40966 443,286268248,286273282,286273353,286273360,286273377,286273389,,,40966,0x7fea,6,94,7,12,,4954,5048,,,,,,
137.117.16.35 10.0.2.16 443 40966,286267905,286273674,286273687,286273692,286273710,286273720,,,443,0x131f,6,19,5,10,,5746,5765,,,,,,
20.189.173.11 10.0.2.16 443 48710,286277926,286285841,286285897,286285901,286285920,286285927,,,443,0x6e9e,6,14,4,7,,7856,7870,,,,,,
52.113.194.132 10.0.2.16 443 54218,286424176,286429666,286429740,286429750,286429769,286429784,,,443,0x7555,6,76,10,15,,5356,5432,,,,,,
10.0.2.16 137.117.16.35 42000 443,286480657,286485686,286485757,286485765,286485784,286485793,,,42000,0x78bf,6,106,8,9,,4929,5035,,,,,,
52.178.17.2 10.0.2.16 443 54058,286492214,286496325,286496396,286496402,286496420,286496430,,,443,0x601e,6,33,6,10,,4130,4163,,,,,,
10.0.2.16 137.117.16.35 47028 443,286707277,286728590,286728636,286728642,286728660,286728669,,,47028,0x2901,6,65,6,9,,21171,21236,,,,,,
52.165.180.242 10.0.2.16 443 57092,286824908,286830451,286830523,286830529,286830547,286830559,,,443,0x767d,6,20,6,12,,5540,5560,,,,,,
10.0.2.16 52.113.194.132 36296 443,286811051,286838860,286838915,286838918,286838936,286838945,,,36296,0x5b70,6,0,3,9,,27650,27650,,,,,,
20.189.173.10 10.0.2.16 443 43206,286904029,286924296,286924366,286924371,286924389,286924397,,,443,0x60d0,6,30,5,8,,20216,20246,,,,,,
10.0.2.16 40.112.190.240 59082 443,287065957,287071152,287071223,287071229,287071247,287071257,,,59082,0x21f0,6,81,6,10,,5017,5098,,,,,,
40.112.190.240 10.0.2.16 443 59082,287065484,287071486,287071554,287071558,287071576,287071587,,,443,0x3b5b,6,33,4,11,,5841,5874,,,,,,
52.255.207.13 10.0.2.16 443 49436,287057637,287073727,287073778,287073782,287073800,287073808,,,443,0x49a7,6,11,4,8,,15760,15771,,,,,,
10.0.2.16 52.255.207.13 49436 443,287058245,287075924,287075991,287075994,287076011,287076020,,,49436,0x14ce,6,78,3,9,,17316,17394,,,,,,
20.50.201.200 10.0.2.16 443 58776,287085239,287090136,287090207,287090211,287090229,287090236,,,443,0x58d6,6,44,4,7,,4844,4888,,,,,,
52.168.112.67 10.0.2.16 443 50310,287226046,287248013,287248040,287248047,287248065,287248076,,,443,0x7e96,6,62,7,11,,21755,21817,,,,,,
10.0.2.16 52.255.207.13 58982 443,287236763,287274207,287274278,287274284,287274302,287274310,,,58982,0x3185,6,34,6,8,,36901,36935,,,,,,
13.89.179.8 10.0.2.16 443 37200,287266467,287280761,287280778,287280782,287280800,287280806,,,443,0x354f,6,31,4,6,,14168,14199,,,,,,
137.117.16.35 10.0.2.16 443 51414,287231447,287284660,287284731,287284735,287284753,287284759,,,443,0x15ce,6,22,4,6,,52408,52430,,,,,,
20.42.72.131 10.0.2.16 443 49086,287285773,287301565,287301636,287301639,287301657,287301662,,,443,0x1f19,6,3,3,5,,15582,15585,,,,,,
10.0.2.16 52.113.194.132 44862 443,287491480,287496673,287496746,287496755,287496774,287496781,,,44862,0x5375,6,19,9,7,,5044,5063,,,,,,
52.113.194.132 10.0.2.16 443 44862,287491151,287497009,287497080,287497085,287497103,287497113,,,443,0x212a,6,34,5,10,,5837,5871,,,,,,
20.189.173.14 10.0.2.16 443 43183,287566817,287573304,287573375,287573380,287573397,287573407,,,443,0x4ed9,6,52,5,10,,6370,6422,,,,,,
20.189.173.6 10.0.2.16 443 41170,287853610,287862015,287862074,287862081,287862099,287862111,,,443,0x2ff3,6,38,7,12,,8279,8317,,,,,,
10.0.2.16 52.113.194.132 53380 443,287848719,287874023,287874095,287874100,287874118,287874124,,,53380,0x2370,6,40,5,6,,24916,24956,,,,,,
10.0.2.16 137.117.16.35 41654 443,287885397,287898866,287898868,287898874,287898892,287898900,,,41654,0x416e,6,21,6,8,,13268,13289,,,,,,
20.44.10.123 10.0.2.16 443 45562,287910144,287930012,287930083,287930088,287930106,287930114,,,443,0x766c,6,20,5,8,,19560,19580,,,,,,
10.0.2.16 52.165.180.242 55278 443,288024668,288038536,288038608,288038620,288038639,288038653,,,55278,0x1a7a,6,21,12,14,,13769,13790,,,,,,
10.0.2.16 52.255.207.13 43914 443,288033556,288057364,288057436,288057440,288057458,288057465,,,43914,0x69bb,6,9,4,7,,23501,23510,,,,,,
52.113.207.4 10.0.2.16 443 57327,288060577,288067606,288067677,288067682,288067699,288067708,,,443,0x405f,6,41,5,9,,6895,6936,,,,,,
10.0.2.16 52.113.207.4 57327 443,288060999,288068415,288068482,288068485,288068502,288068508,,,57327,0x5a41,6,37,3,6,,7339,7376,,,,,,
10.0.2.16 51.104.15.253 36827 443,288092433,288098514,288098586,288098590,288098608,288098619,,,36827,0x3f23,6,44,4,11,,5938,5982,,,,,,
51.104.15.253 10.0.2.16 443 36827,288091902,288099474,288099544,288099548,288099566,288099574,,,443,0x2f21,6,62,4,8,,7467,7529,,,,,,
10.0.2.16 23.102.169.166 55838 443,288221253,288236296,288236318,288236325,288236343,288236351,,,55838,0x2df6,6,2,7,8,,14929,14931,,,,,,
23.102.169.166 10.0.2.16 443 55838,288221600,288236734,288236805,288236809,288236827,288236836,,,443,0x1a94,6,6,4,9,,14930,14936,,,,,,
52.177.138.113 10.0.2.16 443 59834,288313323,288318991,288319063,288319066,288319084,288319094,,,443,0x3465,6,95,3,10,,5545,5640,,,,,,
10.0.2.16 52.165.180.242 59680 443,288320123,288325398,288325409,288325412,288325430,288325439,,,59680,0x337a,6,98,3,9,,5279,5377,,,,,,
52.168.117.169 10.0.2.16 443 37340,288348198,288366343,288366414,288366420,288366439,288366447,,,443,0x5e4e,6,9,6,8,,17875,17884,,,,,,
10.0.2.16 52.255.207.13 46672 443,288539040,288569447,288569519,288569524,288569542,288569552,,,46672,0x7b12,6,37,5,10,,30123,30160,,,,,,
52.255.207.13 10.0.2.16 443 46672,288539401,288569827,288569851,288569855,288569873,288569884,,,443,0x1d21,6,3,4,11,,30128,30131,,,,,,
137.117.16.35 10.0.2.16 443 53658,288525048,288592305,288592376,288592380,288592398,288592407,,,443,0x6d0d,6,54,4,9,,66398,66452,,,,,,
10.0.2.16 23.102.169.166 42710 443,288657886,288669930,288669941,288669945,288669963,288669972,,,42710,0x4450,6,23,4,9,,12019,12042,,,,,,
10.0.2.16 20.42.73.25 56940 443,288679010,288684871,288684922,288684927,288684945,288684954,,,56940,0x65ef,6,48,5,9,,5809,5857,,,,,,
20.42.73.25 10.0.2.16 443 56940,288680273,288685654,288685726,288685732,288685750,288685758,,,443,0x62b1,6,32,6,8,,5338,5370,,,,,,
137.117.16.35 10.0.2.16 443 58698,288707551,288727773,288727810,288727814,288727832,288727841,,,443,0x7edf,6,25,4,9,,19940,19965,,,,,,
10.0.2.16 137.117.16.35 58698 443,288707933,288728544,288728615,288728620,288728638,288728645,,,58698,0x44a5,6,11,5,7,,20253,20264,,,,,,
10.0.2.16 104.46.162.226 39514 443,288807987,288812941,288812954,288812967,288812986,288813001,,,39514,0x7a64,6,78,13,15,,4958,5036,,,,,,
23.102.169.166 10.0.2.16 443 44244,288915765,288926113,288926185,288926190,288926208,288926222,,,443,0x66da,6,40,5,14,,10190,10230,,,,,,
23.102.169.166 10.0.2.16 443 44258,288909860,288927086,288927150,288927155,288927173,288927182,,,443,0x256b,6,15,5,9,,17141,17156,,,,,,
10.0.2.16 23.102.169.166 44258 443,288910368,288928206,288928271,288928276,288928294,288928299,,,44258,0x3cdd,6,24,5,5,,17693,17717,,,,,,
52.113.194.132 10.0.2.16 443 56944,288932150,288937499,288937571,288937578,288937596,288937609,,,443,0x22aa,6,106,7,13,,5257,5363,,,,,,
10.0.2.16 20.189.173.7 56336 443,288949683,288955220,288955290,288955295,288955313,288955323,,,56336,0x5e4c,6,30,5,10,,5471,5501,,,,,,
40.79.141.152 10.0.2.16 443 40307,288959388,288967402,288967449,288967453,288967471,288967480,,,443,0x3188,6,29,4,9,,7896,7925,,,,,,
20.189.173.3 10.0.2.16 443 35228,288983040,288989943,288990014,288990018,288990037,288990045,,,443,0x2a9f,6,27,4,8,,6733,6760,,,,,,
137.117.16.35 10.0.2.16 443 60930,288978589,288995793,288995865,288995870,288995889,288995899,,,443,0x5058,6,26,5,10,,16873,16899,,,,,,
10.0.2.16 13.89.179.8 40640 443,289208488,289223717,289223790,289223806,289223826,289223839,,,40640,0x793e,6,109,16,13,,14951,15060,,,,,,
10.0.2.16 52.255.207.13 44794 443,289234979,289283902,289283974,289283981,289283999,289284009,,,44794,0x258e,6,54,7,10,,48329,48383,,,,,,
52.255.207.13 10.0.2.16 443 44794,289235325,289284247,289284310,289284313,289284331,289284340,,,443,0x682c,6,16,3,9,,48336,48352,,,,,,
137.117.16.35 10.0.2.16 443 34184,289634198,289640336,289640408,289640415,289640433,289640445,,,443,0x61ae,6,107,7,12,,5993,6100,,,,,,
40.70.161.102 10.0.2.16 443 37078,289670386,289675755,289675827,289675830,289675848,289675859,,,443,0x4768,6,96,3,11,,5271,5367,,,,,,
52.182.141.63 10.0.2.16 443 38889,289685615,289692862,289692890,289692894,289692912,289692920,,,443,0x5c03,6,16,4,8,,7141,7157,,,,,,
52.113.194.132 10.0.2.16 443 45796,289656463,289700764,289700793,289700796,289700814,289700822,,,443,0x14bc,6,1,3,8,,43746,43747,,,,,,
10.0.2.16 52.113.194.132 45796 443,289656817,289701206,289701278,289701282,289701299,289701304,,,45796,0x41dc,6,62,4,5,,43744,43806,,,,,,
10.0.2.16 52.255.207.13 38928 443,289648574,289701894,289701924,289701926,289701944,289701950,,,38928,0x1733,6,63,2,6,,52718,52781,,,,,,
10.0.2.16 52.168.112.66 47772 443,289737134,289746743,289746814,289746820,289746838,289746849,,,47772,0x42a1,6,30,6,11,,9462,9492,,,,,,
10.0.2.16 40.79.189.59 55636 443,289901019,289905774,289905838,289905857,289905879,289905894,,,55636,0x1de8,6,86,19,15,,4686,4772,,,,,,
40.79.189.59 10.0.2.16 443 55636,289900700,289906278,289906350,289906358,289906376,289906388,,,443,0x5a39,6,71,8,12,,5466,5537,,,,,,
10.0.2.16 40.112.190.240 46734 443,289980786,289988066,289988137,289988141,289988159,289988168,,,46734,0x32b7,6,42,4,9,,7193,7235,,,,,,
40.112.190.240 10.0.2.16 443 46734,289980315,289988399,289988470,289988476,289988493,289988507,,,443,0x4650,6,24,6,14,,7993,8017,,,,,,
13.69.116.104 10.0.2.16 443 36430,289991781,290003569,290003640,290003645,290003663,290003671,,,443,0x6c5b,6,20,5,8,,11576,11596,,,,,,
52.113.194.132 10.0.2.16 443 40670,289989518,290032137,290032181,290032184,290032202,290032212,,,443,0x3467,6,52,3,10,,42051,42103,,,,,,
137.117.16.35 10.0.2.16 443 48238,289995191,290037485,290037556,290037559,290037577,290037583,,,443,0x7d1e,6,51,3,6,,41643,41694,,,,,,
23.102.169.166 10.0.2.16 443 41080,290137048,290147134,290147205,290147210,290147227,290147236,,,443,0x1295,6,91,5,9,,10001,10092,,,,,,
23.96.94.139 10.0.2.16 443 59952,290136262,290160097,290160168,290160174,290160191,290160201,,,443,0x2b26,6,84,6,10,,23468,23552,,,,,,
